date,daily_return
2020-02-04,0.014869315917506062
2020-02-05,0.011187778658972936
2020-02-06,0.003320155057001924
2020-02-07,-0.005415491009458352
2020-02-10,0.007299690120573207
2020-02-11,0.0016870486860021178
2020-02-12,0.006441853105203067
2020-02-13,-0.0016317763599886593
2020-02-14,0.0018418360984854144
2020-02-18,-0.0029242139861477136
2020-02-19,0.004694748284284925
2020-02-20,-0.0038228174279975285
2020-02-21,-0.010573809232819777
2020-02-24,-0.03408807942044074
2020-02-25,-0.030747904375353224
2020-02-26,-0.00378569732353003
2020-02-27,-0.045168136352261155
2020-02-28,-0.008272463109653077
2020-03-02,0.0450108687694132
2020-03-03,-0.02851048492291458
2020-03-04,0.041336349360633136
2020-03-05,-0.034510782439981125
2020-03-06,-0.01720094365238617
2020-03-09,-0.07901041294037148
2020-03-10,0.048215052425859106
2020-03-11,-0.05010289280860541
2020-03-12,-0.09994485240247351
2020-03-13,0.08880840694923595
2020-03-16,-0.12765219747281742
2020-03-17,0.05822631263569171
2020-03-18,-0.053222272332080246
2020-03-19,0.004696760970401053
2020-03-20,-0.04432762405336681
2020-03-23,-0.02973150100957679
2020-03-24,0.08968323251796326
2020-03-25,0.011468990420822226
2020-03-26,0.06054383107424656
2020-03-27,-0.0342678455416263
2020-03-30,0.032966590569974794
