date,daily_return
2000-03-02,0.0018617281349938522
2000-03-03,0.019642853797381482
2000-03-06,-0.012776701994211102
2000-03-07,-0.025965297120289534
2000-03-08,0.008140128606934442
2000-03-09,0.025279570403423504
2000-03-10,-0.004734054939684533
2000-03-13,-0.008241305233129576
2000-03-14,-0.017843727175416074
2000-03-15,0.023982619773033384
2000-03-16,0.04654577885905088
2000-03-17,0.004105461314759303
2000-03-20,-0.005367830413634725
2000-03-21,0.025244513080495853
2000-03-22,0.004521628609461416
2000-03-23,0.017642498044501166
2000-03-24,7.200798340682352e-05
2000-03-27,-0.002359619652895298
2000-03-28,-0.010641384406600805
2000-03-29,0.0005238551715322017
2000-03-30,-0.013749849620433678
2000-03-31,0.007138762685515928
2000-04-03,0.004919225661762653
2000-04-04,-0.0074916139480272976
2000-04-05,-0.004936119081060472
2000-04-06,0.009348563512982749
2000-04-07,0.009948095294857916
2000-04-10,-0.007872111321383407
2000-04-11,-0.002575662535388924
2000-04-12,-0.022522936175410978
2000-04-13,-0.018338180821660742
2000-04-14,-0.060045097522022965
2000-04-17,0.03254811081334026
2000-04-18,0.028260296800704302
2000-04-19,-0.00985690838193474
2000-04-20,0.004940641519006726
2000-04-24,-0.0032677404242178448
2000-04-25,0.0327342935409904
2000-04-26,-0.011196539243597151
2000-04-27,0.0026863820339736388
2000-04-28,-0.008562610676304283
2000-05-01,0.010833162628904172
2000-05-02,-0.015069531532927793
2000-05-03,-0.02180150116391077
2000-05-04,-0.0039155274882096275
2000-05-05,0.016227264098328115
2000-05-08,-0.005922700590194449
2000-05-09,-0.008482924072715453
2000-05-10,-0.020815054047135646
2000-05-11,0.01774410644515053
2000-05-12,0.009297324968961716
2000-05-15,0.021857137432581965
2000-05-16,0.009375105396318107
2000-05-17,-0.012519718264096237
2000-05-18,-0.007341489575181015
2000-05-19,-0.021279500834297728
2000-05-22,-0.004437836972822325
2000-05-23,-0.019362083559102846
2000-05-24,0.018169184098520846
2000-05-25,-0.012609113327974117
2000-05-26,-0.002536655984128445
2000-05-30,0.031733002241273844
2000-05-31,-0.0013014022930985239
2000-06-01,0.019663269874029277
2000-06-02,0.019446456896420408
2000-06-05,-0.006540169012008556
2000-06-06,-0.006692993404042075
2000-06-07,0.00923126844668116
2000-06-08,-0.006607485476626416
2000-06-09,-0.003234471699907343
2000-06-12,-0.00754405228380546
2000-06-13,0.01608021221744243
2000-06-14,0.0007483708834083865
2000-06-15,0.005553891236846384
2000-06-16,-0.009697050911417971
2000-06-19,0.014601399132715121
2000-06-20,-0.006786129112329044
2000-06-21,0.002152263211684242
2000-06-22,-0.018388167747017906
2000-06-23,-0.007395562633629121
2000-06-26,0.009548626596742145
2000-06-27,-0.0032761480918897744
2000-06-28,0.0029393161919409896
2000-06-29,-0.008580674562089075
2000-06-30,0.008429461805284734
2000-07-03,0.010218521276461742
2000-07-05,-0.01598929617329866
2000-07-06,0.007192881877199922
2000-07-07,0.015145545764216402
2000-07-10,-0.0022203475506827925
2000-07-11,0.0035582718183684646
2000-07-12,0.008097454201544736
2000-07-13,0.001953935942965212
2000-07-14,0.009408493660190483
2000-07-17,0.0003377022618457108
2000-07-18,-0.011151059456171031
2000-07-19,-0.007917525979241625
2000-07-20,0.00914185956935876
2000-07-21,-0.010336950837709372
2000-07-24,-0.0107999082984729
2000-07-25,0.006928073285986649
2000-07-26,-0.015067422285769315
2000-07-27,-0.0019297112785032445
2000-07-28,-0.02072203561206855
2000-07-31,0.007675250620293993
2000-08-01,0.005068116172807687
2000-08-02,0.00041711318820325185
2000-08-03,0.009587663196748386
2000-08-04,0.0071137533994296296
2000-08-07,0.011141175706899775
2000-08-08,0.002349738799248673
2000-08-09,-0.0067193502148880846
2000-08-10,-0.008605221070946712
2000-08-11,0.007905641586007473
2000-08-14,0.013309295881220085
2000-08-15,-0.004791695036623892
2000-08-16,-0.003090181578268623
2000-08-17,0.010900919209479781
2000-08-18,-0.0029118370302702716
2000-08-21,0.005188571343542924
2000-08-22,-0.0009007013479403823
2000-08-23,0.005219522441311926
2000-08-24,0.0015526681914089884
2000-08-25,-0.0012340004855381842
2000-08-28,0.005058718739776827
2000-08-29,-0.0028109135425950635
2000-08-30,-0.004813399257303448
2000-08-31,0.009992625399822192
2000-09-01,0.002033909928443819
2000-09-05,-0.009042823704100792
2000-09-06,-0.009888926610032614
2000-09-07,0.006852001412039173
2000-09-08,-0.0053453467368059044
2000-09-11,-0.0035123438910489935
2000-09-12,-0.00489358622753845
2000-09-13,0.00196841475218659
2000-09-14,-0.0027244377678344207
2000-09-15,-0.010221718934521251
2000-09-18,-0.014637860201737055
2000-09-19,0.010597786475541066
2000-09-20,-0.005880712886379446
2000-09-21,-0.0015790410644246165
2000-09-22,-0.00022781526774233468
2000-09-25,-0.006711091870692855
2000-09-26,-0.008247833681979313
2000-09-27,-0.00044853820544960303
2000-09-28,0.021991619230550555
2000-09-29,-0.01504797562522097
